CutterID,CutterNo,CustomerID,MoldDesignID,CutterDesignCode,MoldShared,ItemTypeID,RackLayerID,CutterName,CutterNote,CutterDetail,SatoCode,SatoCodeDate,Description,UsageStatus,BladeCount,CutterPresence,OverallDimensions,Pitch,PlasticCutType,PostCutLength,PostCutWidth,CutlineLength,CutlineWidth,CutterLength,CutterWidth,CutterHeight,CutterThickness,CutterCorner,CutterChamfer,CutterType,CutterManufactureDate,CutterDim,PPcushionUse,IDTenKH,IDMaKhuonThietKe,GhiChuSXdao,CutterEntry,CreatCutterByMoldNumber,QrLink,Processed,ReportLink
1262,658,,634,JAE036,"JAE199, JAE036",4,503,JAE-036,,,,,,,,TRUE,,,,,,275,275,0,0,0,1,,,In-Line,,275x275--,,,JAE-036,,,,,,
1264,659,,1861,Other,別抜き用,4,503,Other,JAE049使用不可,,,,,,,TRUE,,,,,,400,320,0,0,0,1,,,別抜き,,400x320--,,,Other,,,,,,
1265,748,,1858,OTAX020,OTAX020,4,503,OTAX-020,,,,,,,,TRUE,,,,,,488,192,0,0,0,1,,,In-Line,,488x192--,,,OTAX-020,,,,,,
1267,825,,1973,SHT004,SHT004,4,503,SHT-004,PP板,,,,,,,TRUE,,,,,,380,265,0,0,0,1,,,In-Line,,380x265--,PP板,,SHT-004,,,,,,
1269,662,,3164,TSS002,TSS002R,4,503,TSS-002,,,,,,,,TRUE,,,,,,380,295,0,0,0,1,,,In-Line,,380x295--,,,TSS-002,,,,,,
1272,660,,3546,JAE049,"KDS093, JAE049",4,503,JAE-049,,,,,,,,TRUE,,,,,,400,320,0,0,0,1,,,In-Line,,400x320--,,,JAE-049,,,,,,
1273,936,,3255,YCM065,YCM065,4,504,YCM-065,,,,,,,,TRUE,,,,,,420,297,0,0,0,1,,,In-Line,,420x297--,,,YCM-065,,,,,,
1275,972,,2649,TE24344801,TE24344801,4,504,TE-2434480-1,PP板,,,,,,,TRUE,,,PS,,,305,205,0,0,0,1,,,In-Line,,305x205--,PP板,,TE-2434480-1,,,,,,
1276,970,,2761,TE41592,TE41592,4,504,TE-4-159-2,PP板,,,,,,,TRUE,,,,,,461,292.5,0,0,0,1,,2C,In-Line,,461x292.5--2C,PP板,,TE-4-159-2,,,,,,
1277,935,,1539,MZT134,MZT134,4,500,MZT-134,,,,,,,,TRUE,,,,,,287,287,0,0,0,1,,,In-Line,,287x287--,,,MZT-134,,,,,,
1279,928,,765,JAE239,JAE239,4,500,JAE-239,,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,JAE-239,,,,,,
1281,917,,3172,TYJ001,TYJ001,4,500,TYJ-001,新,,,,,,,TRUE,,,,,,360,300,0,0,0,1,,,In-Line,,360x300--,,,TYJ-001,,,,,,
1283,956,,442,ENT002,ENT002,4,500,ENT-002,,,YS19093,19.10.07,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,ENT-002,,,,,,
1284,GMY001,,529,GMY001,GMY001,4,500,GMY-001,1F予備,,,,,,,TRUE,,,,,,435,250,0,0,0,1,,2C10,In-Line,,435x250--2C10,,,GMY-001,,,,,,
1285,924,,1020,KOS008,KOS008,4,500,KOS-008,,,,,,,,TRUE,,,,,,420,297,0,0,0,1,,,In-Line,,420x297--,,,KOS-008,,,,,,
1286,TBG028,,2345,TBG028,TBG028,4,500,TBG-028,,,YS22050,20.06.17,,,,TRUE,,,,,,370,250,0,0,0,1,4R10,,In-Line,,370x250-4R10-,,,TBG-028,,,,,,
1287,DIC141,,385,DIC141,DIC141,4,500,DIC-141,PP板,,,,,,,TRUE,,,PS,,,,,0,0,0,1,,,In-Line,,,PP板,,DIC-141,,,,,,
1288,908,,1512,MZT099,MZT099,4,500,MZT-099,,,YS22069,22.10.03,,,,TRUE,,,,,,345,273,0,0,0,1,4R10,,In-Line,,345x273-4R10-,,,MZT-099,,,,,,
1289,981,,2217,SSK010,SSK010,4,500,SSK-010,,,,,,,,TRUE,,,PS,,,,,0,0,0,1,,,In-Line,,,,,SSK-010,,,,,,
1291,965,,3133,TOK005,"TOK008, TOK005, TOK009",4,500,TOK-005,,,,,,,,TRUE,,,,,,355,269,0,0,0,1,,,In-Line,,355x269--,,,TOK-005,,,,,,
1292,NPK002,,3605,,NPK002,,700,,,,,,,,,TRUE,280x280-4R10,,PP,280,280,,,,,,1,4R10,,In-Line,,,,,,,,,,,
1293,889,,1302,,LKS001,,511,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1294,387,,559,,HKS005,,511,,,,,,,,,TRUE,,,,,,395,250,,,,1,,,In-Line,,395x250--,,,,,,,,,
1295,385,,3623,,SWT006,,511,,,,,,,,,TRUE,,,,,,498,222,,,,1,,,In-Line,,498x222--,,,,,,,,,
1297,382,,888,,KDS049,,511,,,,,,,,,TRUE,,,,,,400,315,,,,1,,,In-Line,,400x315--,,,,,,,,,
1299,383,,2190,,"SSI001, SSI002",,511,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1300,380,,2175,,"SPJ-047, YSR-014, SPJ046, SPJ047, YSR014",,511,,ZD 別抜き専用,,,,,,,TRUE,,,,,,,,,,,1,,,別抜き+In-Line,,,,,,,,,,,
1301,379,,1834,,OPA001,,511,,,,,,,,,TRUE,,,,,,445,330,,,,1,,,In-Line,,445x330--,,,,,,,,,
1302,375,,1591,,NGS006,,511,,,,,,,,,TRUE,,,,,,338,218,,,,1,,,In-Line,,338x218--,,,,,,,,,
1304,374,,3624,,KSE017,,511,,,,,,,,,TRUE,,,,,,471,240,,,,1,,,In-Line,,471x240--,,,,,,,,,
1305,373,,1556,,NEC,,511,,,,,,,,,TRUE,,,,,,376,302,,,,1,,,In-Line,,376x302--,,,,,,,,,
1306,371,,1588,,"NGS004, NGS007",,511,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1307,370,,1587,,NGS003,,511,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1308,367,,598,,INP003,,511,,,,,,,,,TRUE,,,,,,480,278,,,,1,,,In-Line,,480x278--,,,,,,,,,
1309,545,,1494,,MZT069,,511,,,,,,,,,TRUE,,,,,,297,245,,,,1,,,In-Line,,297x245--,,,,,,,,,
1310,328,,1405,,MSM040,,511,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1312,657,,631,,JAE034,,512,,,,,,,,,TRUE,,,,,,273,273,,,,1,,,In-Line,,273x273--,,,,,,,,,
1313,719,,3625,,SMK182,,512,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1314,895,,3626,,SKK-005,,512,,,,,,,,,TRUE,,,,,,305,238,,,,1,,,In-Line,,305x238--,,,,,,,,,
1315,362,,486,,EXD-014,,512,,,,,,,,,TRUE,,,,,,300,230,,,,1,,,In-Line,,300x230--,,,,,,,,,
1316,361,,3627,,EXD-016,,512,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1317,360,,3628,,EXD-015,,512,,,,,,,,,TRUE,,,,,,297,207,,,,1,,2C,In-Line,,297x207--2C,,,,,,,,,
1318,357,,445,,"ETS001, ETS002, ETS003, ETS004, ETS005",,512,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1319,355,,3417,,YSD-Z-060-2,,512,,,,,,,,2,TRUE,,,,,,250,202,,,,1,,,In-Line,,250x202--,PP板,,,,,,,,
1320,354,,485,,EXD-013,,512,,,,,,,,,TRUE,,,,,,344,334.2,,,,1,,,In-Line,,344x334.2--,,,,,,,,,
1321,352,,3629,,"ADV-028, ADV028",,512,,,,,,,,,TRUE,,,,,,345,225,,,,1,,,In-Line,,345x225--,,,,,,,,,
1322,351,,1787,,"OID-001, OID001",,512,,,,,,,,,TRUE,,,,,,300,210,,,,1,,,In-Line,,300x210--,,,,,,,,,
1323,349,,3630,,"NKI-001, NKI001",,512,,,,,,,,,TRUE,,,,,,485,290,,,,1,,,In-Line,,485x290--,,,,,,,,,
1324,346,,2068,,"SKS-009, SKS009",,512,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1325,343,,250,,"COT-001, COT001",,512,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1326,342,,3631,,"SPJ-043, SPJ043",,512,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1327,ADY340x200,,4277,,ADY340x200,,512,ADY,,,,,,,,TRUE,,,,,,340,200,,,,1,,,In-Line,,340x200--,,,,,,,,,
1328,340,,1857,,OTAX019,,513,,,,,,,,,TRUE,,,,,,460,285,,,,1,,,In-Line,,460x285--,,,,,,,,,
1329,338,,1792,,OMG002,,513,,,,,,,,,TRUE,,,,,,340,290,,,,1,,,In-Line,,340x290--,,,,,,,,,
1330,337,,1791,,OMG001,,513,,,,,,,,,TRUE,,,,,,300,290,,,,1,,,In-Line,,300x290--,,,,,,,,,
1331,335,,3632,,SMK120,,513,,,,,,,,2,TRUE,,,,,,240,180,,,,1,,,In-Line,,240x180--,,,,,,,,,
1332,334,,129,,ALF001,,513,,,,,,,,,TRUE,,,,,,330,240,,,,1,,,In-Line,,330x240--,,,,,,,,,
1333,333,,37,,"ADV025R, ADV026",,513,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1334,332,,596,,INP001,,513,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1335,331,,1383,,MOK001,,513,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1336,330,,2167,,SPJ025,,513,,,,,,,,,TRUE,,,,,,250,250,,,,1,,,In-Line,,250x250--,,,,,,,,,
1338,320,,3633,,GMY015,,513,,,,,,,,,TRUE,,,,,,363.5,256,,,,1,,,In-Line,,363.5x256--,,,,,,,,,
1340,324,,3634,,MSM036,,513,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1341,321,,540,,GMY067,,513,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1342,319,,538,,GMY060,,513,,,,,,,,,TRUE,,,,,,220,220,,,,1,,,In-Line,,220x220--,,,,,,,,,
1343,318,,2351,,"TCB-003, TCB-004",,514,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1344,317,,2349,,"TCB-002, TCB-001",,514,,,,,,,,,TRUE,,,,,,220,190,,,,1,,,In-Line,,220x190--,,,,,,,,,
1345,316,,3636,,TE-6-142-3,,514,,,,,,,,,TRUE,,,,,,292.5,203,,,,1,,,In-Line,,292.5x203--,,,,,,,,,
1346,315,,3637,,CK-003,,514,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1347,313,,480,,"EXD003, EXD004, EXD005",,514,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1348,312,,143,,AMP-015,,514,,,,,,,,,TRUE,,,,,,432,279,,,,1,,,In-Line,,432x279--,,,,,,,,,
1349,309,,537,,GMY-050,,514,,,,,,,,,TRUE,,,,,,295,250,,,,1,,,In-Line,,295x250--,,,,,,,,,
1350,307,,2497,,TE-1-130-5,,514,,Cタイプ,,,,,,2,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1352,305,,1076,,"KSE-016, KSE006, KSE016",,514,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1353,304,,1959,,"SES-003, SES003",,514,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1354,298,,3692,,SLK-121,,514,,,,,,,,,TRUE,,,,,,315,250,,,,1,,,In-Line,,315x250--,,,,,,,,,
1356,300,,3693,ADV022,ADV-022,,514,,,,,,,,,TRUE,,,,,,315,250,,,,1,,,In-Line,,315x250--,,,,,,,,,
1358,295,,3694,,"NGT-006, NGT-007, NGT-009, NGT-004",,514,,,,,,,,,TRUE,,,,,,320,260,,,,1,,,In-Line,,320x260--,,,,,,,,,
1359,293,,3419,,"YSD-Z-060-1, YSD-Z-080-1, YSD-Z-050-2",,514,,,,,,,,2,TRUE,,,,,,256,203,,,,1,,,In-Line,,256x203--,PP板,,,,,,,,
1363,35B,,2931,,"TE-9-077-5, MRY-002, MRY-020",,510,,アルミ,,,,,,,TRUE,,,,,,344,292.5,,,,1,,,In-Line,,344x292.5--,PP板,,,,,,,,
1364,393,,595,,IMT-003,,521,IMT003,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1366,394,,2354,,"TDS-002, TDS-004, TDS-005, TDS-001",,521,TDS001,,,,,,,,TRUE,,,,,,330,250,,,,1,,,In-Line,,330x250--,,,,,,,,,
1368,178,,3699,,CPL-002,,521,CPL002,,,,,,,,TRUE,,,,,,310,235,,,,1,,,In-Line,,310x235--,,,,,,,,,
1369,396,,3700,,MZT-021,,521,MZT021,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1370,398,,1861,,"498x332, Other",,521,Other,別抜き用,,,,,,,TRUE,,,,,,498,332,,,,1,,,別抜き+In-Line,,498x332--,,,,,,,,,
1371,402,,2947,,"TE91436, KSP127",,521,,,,,,,,2,TRUE,,,,,,300,200,,,,1,,,In-Line,,300x200--,,,,,,,,,
1372,406,,3006,,"TIH-003, TIH003",,521,,ℍ,,,,,,,TRUE,,,,,,320,180,,,,1,,,In-Line,,320x180--,,,,,,,,,
1373,401,,3004,,"TIH-001, TIH001",,521,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1374,404,,3005,,TIH-002,,521,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1375,403,,593,,"IMT-001, IMT-002, SRI-003",,521,,,,,,,,,TRUE,,,,,,480,295,,,,1,,,In-Line,,480x295--,,,,,,,,,
1377,443,,151,,AMP024,,521,,STA259,,,,,,,TRUE,,,,,,,,,,,1,,,別抜き,,,,,,,,,,,
1378,417,,890,,KDS-053,,521,,,,,,,,,TRUE,,,,,,485,315,,,,1,,,In-Line,,485x315--,,,,,,,,,
1379,419,,3008,,TIH-005,,521,,TIH-005R?,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1380,297,,3701,,"SPJ-007, NGS012",,521,,,,,,,,,TRUE,,,,,,276,188,,,,1,,2C,In-Line,,276x188--2C,,,,,,,,,
1381,910,,379,,DIC-135,,521,,,,,,,,,TRUE,,,,,,266,266,,,,1,,,In-Line,,266x266--,,,,,,,,,
1383,91?,,3702,,"SMK-017, SMK-030, SMK-045, HSK-001, HSK-060, HSK-046, HSK-047, SMK017, SMK030, SMK045, HKS001, HSK060, HSK046, HSK047",,521,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1384,196,,4264,,"E シリーズ, YSDE",,521,,,,,,,,,TRUE,,,,,,276,188,,,,1,,,In-Line,,276x188--,,,,,,,,,
1385,131,,2404,,"TE01082, TE01083, TE01086",,521,,,,,,,,,TRUE,,,,,,,,,,,1,,1C,In-Line,,,,,,,,,,,
1386,391,,3705,,KDS051,,521,,,,,,,,2,TRUE,,,,,,245,160,,,,1,,,In-Line,,245x160--,,,,,,,,,
1387,236,,4266,,"TH, Z type",,521,,,,,,,,,TRUE,,,,,,340,246,,,,1,,,In-Line,,340x246--,,,,,,,,,
1389,412,,3706,,MZT-023,,521,,,,,,,,,TRUE,,,,,,320,301,,,,1,,,In-Line,,320x301--,,,,,,,,,
1390,413,,1861,,"成光産業, Other",,521,Other,,,,,,,,TRUE,,,,,,283,205,,,,1,,,In-Line,,283x205--,,,,,,,,,
1391,420,,3074,,"TKN-001,",,522,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1392,421,,3707,,"MZT-028, MZT-029, MZT-031, MZT-042",,522,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1393,425,,3064,,"TKD-016, TKD-005,",,522,,,,,,,,,TRUE,,,,,,420,190,,,,1,,,In-Line,,420x190--,,,,,,,,,
1394,427,,3711,,"MZT025, MZT026, MZT049, MZT027, MZT033, MZT039",,522,,,,,,,,,TRUE,,,,,,300,200,,,,1,,,In-Line,,300x200--,,,,,,,,,
1395,430,,1377,,"MNM-001, MNM-003, MNM-005",,522,,,,,,,,,TRUE,,,,,,430,330,,,,1,,,In-Line,,430x330--,,,,,,,,,
1396,133,,987,,KLE001,,522,,,,,,,,,TRUE,,,,,,415,265,,,,1,,2C,In-Line,,415x265--2C,,,,,,,,,
1397,435,,1594,,NGS009,,522,,スタSZT-001,,,,,,,TRUE,,,,,,400,300,,,,1,,,In-Line,,400x300--,,,,,,,,,
1398,436,,1305,,LKS004,,522,,,,,,,,,TRUE,,,,,,380,340,,,,1,,,In-Line,,380x340--,,,,,,,,,
1399,437,,3713,,MZT041,,522,,,,,,,,,TRUE,,,,,,290,150,,,,1,,,In-Line,,290x150--,,,,,,,,,
1402,438,,893,,"KDS057, KDS120, KDS103, KDS100",,522,,,,,,,,,TRUE,,,,,,485,300,,,,1,,,In-Line,,485x300--,,,,,,,,,
1405,440,,3714,,"KDS056, KDS069, KDS116, KDS129",,522,,,,,,,,,TRUE,,,,,,395,315,,,,1,,,In-Line,,395x315--,,,,,,,,,
1406,441,,2472,,TE10563,,522,,,,,,,,,TRUE,,,,,,325,260,,,,1,,,In-Line,,325x260--,,,,,,,,,
1407,446,,1415,,MTE002,,522,,,,,,,,,TRUE,,,,,,420,320,,,,1,,,In-Line,,420x320--,,,,,,,,,
1408,449,,2218,,SSM001PP,,522,,,,,,,,2,TRUE,,,PP,,,255,175,,,,1,,,In-Line,,255x175--,,,,,,,,,
1409,450,,2219,,SSM002,,522,,,,,,,,,TRUE,,,,,,324,276,,,,1,,2C,In-Line,,324x276--2C,,,,,,,,,
1412,451,,2069,,SKS011,,522,,,,,,,,,TRUE,,,,,,435,,,,,1,,,In-Line,,,,,,,,,,,
1413,452,,495,,EXD029R,,523,,,,,,,,,TRUE,,,,,,340,290,,,,1,,,In-Line,,340x290--,,,,,,,,,
1414,456,,3715,,SMK139,,523,,,,,,,,,TRUE,,,,,,245,180,,,,1,,,In-Line,,245x180--,,,,,,,,,
1415,TIH005,,3008,TIH005,TIH-005,,523,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1416,457,,1378,,"MNM002, MNM006",,523,,,,,,,,,TRUE,,,,,,340,220,,,,1,,,In-Line,,340x220--,,,,,,,,,
1417,458,,2220,,SSM003,,523,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1422,460,,2222,,SSM005,,523,,,,,,,,,TRUE,,,,,,330,244,,,,1,,,In-Line,,330x244--,,,,,,,,,
1426,461,,1357,,MKN001,,523,,,,,,,,,TRUE,,,,,,370,260,,,,1,,,In-Line,,370x260--,,,,,,,,,
1430,462,,3718,,MOK004,,523,,,,,,,,,TRUE,,,,,,365,,,,,1,,,In-Line,,,,,,,,,,,
1432,463,,3054,,TKD004,,523,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1434,464,,1596,,NGS011,,523,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1435,465,,3719,,OMG003,,523,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1437,466,,1606,,NGT001,,523,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1439,469,,1484,,MZT016,,523,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1441,472,,3720,,SMK142,,523,,,,,,,,,TRUE,,,,,,330,230,,,,1,,1C,In-Line,,330x230--1C,,,,,,,,,
1444,475,,3722,,TE21564,,523,,,,,,,,,TRUE,,,,,,305,205,,,,1,,,In-Line,,305x205--,,,,,,,,,
1446,477,,3218,,YCM019,,523,,,,,,,,,TRUE,,,,,,413,232,,,,1,,,In-Line,,413x232--,,,,,,,,,
1447,478,,542,,GMY087,,524,,ベニヤ (489アルミ)?,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1448,480,,1765,,ODS041,,524,,,,,,,,,TRUE,,,,,,277,188,,,,1,,,In-Line,,277x188--,,,,,,,,,
1450,481,,543,,GMY089,,524,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1451,484,,602,,ITS001,,524,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1452,485,,3723,,"KND002, KND005",,524,,,,,,,,,TRUE,,,,,,300,250,,,,1,,,In-Line,,300x250--,,,,,,,,,
1453,486,,541,,GMY086,,524,,,,,,,,,TRUE,,,,,,435,295,,,,1,,,In-Line,,435x295--,,,,,,,,,
1454,487,,3724,,"YCM021, YSM036, YMT009",,524,,,,,,,,,TRUE,,,,,,297,210,,,,1,,,In-Line,,297x210--,,,,,,,,,
1455,488,,3726,,"KSP068, KSP069, KSP070, KSP071, KSP072, KSP073, KSP074, KSP075",,524,,,,,,,,,TRUE,,,,,,360,280,,,,1,,,In-Line,,360x280--,,,,,,,,,
1457,489,,542,,GMY087,,524,,アルミ (478ベニヤ）,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1458,490,,3727,,"TE31563, TE61566, TE61567",,524,,,,,,,,,TRUE,,,,,,292.5,276,,,,1,,,In-Line,,292.5x276--,,,,,,,,,
1459,493,,2221,,SSM004,,524,,,,,,,,,TRUE,,,,,,330,240,,,,1,,,In-Line,,330x240--,,,,,,,,,
1460,495,,3726,,"KSP068, KSP069, KSP070, KSP071, KSP072, KSP073, KSP074, KSP075, KSP076, KSP077, KSP078, KSP079, KSP080, KSP081",,524,,,,,,,,,TRUE,,,,,,360,280,,,,1,,,In-Line,,360x280--,PP板,,,,,,,,
1464,496,,1630,,NIT008,,524,,,,,,,,2,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1465,499,,55,,"ADY063, ady091",,524,,,,,,,,2,TRUE,,,,,,265,170,,,,1,,C,In-Line,,265x170--C,,,,,,,,,
1475,S253,,541,,GMY086,,541,GMY086,下31,,,,,,,TRUE,,,,,,435,295,,,,1,,,スタッキング,,435x295--,,,,,,,,,
1479,S252,,1606,,"NGT001, HKS001",,541,NGT001,中下 HKS001,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1481,S251,,3006,,"TIH003, KDS051",,541,,中オケ KDS051,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1482,894,,1506,,MZT087T,,540,,MZT087T,,,,,,,TRUE,,,,,,444,287,,,,1,,,In-Line,,444x287--,,,,,,,,,
1483,S292,,2278,,STD003,,551,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1486,306,,2895,,"TE81033, TE11411, te11412, TE11410, TE11416, TE11417",,551,,,,,,,,,TRUE,,,,,,333,275,,,,1,,,In-Line,,333x275--,,,,,,,,,
1487,699,,3730,,TE61570,,552,TE61570,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1501,700,,3732,,SMK181,,552,SMK181,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1502,698,,3733,,smk180,,552,smk180,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1503,S294,,75,,ADY084,,551,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1504,S295,,70,,ADY080,,551,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1505,S295,,3734,,"DIC017, DIC018",,551,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1506,S296,,2308,,SZT001,,551,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1507,S297,,901,,KDS070,,551,,"OK A, ZD 別抜き用",,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1508,S298,,3652,,"JAE034 300x285, JAE035",,551,,,,,,,,,TRUE,,,,,,273,273,,,,1,,,スタッキング,,273x273--,,,,,,,,,
1509,S300,,399,,DIM001R,,551,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1511,S301,,2228,,SSM018,,551,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1513,S302,,3736,,KMG003,,551,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1514,S303,,3737,,TE91560,,551,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1515,S304,,1803,,OOT010,,552,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1517,S298,,633,,"JAE034 300x285, JAE035",,552,JAE035,OK 中専用or 2,,,,,,,TRUE,,,,,,273,273,,,,1,,,スタッキング,,273x273--,,,,,,,,,
1520,S305,,3228,,YCM033,,552,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1522,S306,,3164,,TSS002R,,552,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1523,S307,,60,,ADY070,,552,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1525,S308,,3738,,te71571,,552,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1526,S309,,2056,,SKK-002,,552,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1527,S310,,3528,,MYS-001,,552,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1528,S311,,510,,FDK-005R,,552,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1529,692,,584,,HYS001,,553,HYS001,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1530,709,,3941,,YCM036R,,553,YCM036R,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1532,PS050,,3853,,"PS050, PS100",,553,PS050,,,,,,,,TRUE,,,,,,321,254,,,,1,,,In-Line,,321x254--,,,,,,,,,
1534,ydpy0170,,1861,,Other,,553,Other,2013-2-2C,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1535,681,,3739,,SKK-001,,553,,,,,,,,,TRUE,,,,,,,,,,,1,,,In-Line,,,,,,,,,,,
1537,S312,,1380,,MNM-004,,553,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1539,S313,,1382,,MNM-006,,553,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1541,STA.TGB013,,2332,,TBG-013,,553,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1543,S314,,2214,,SSK-006 R2,,553,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1545,S582,,3740,,knd-012,,553,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1548,S578,,3625,,SMK-182,,553,,,,,,,,,TRUE,,,,,,,,,,,1,,,スタッキング,,,,,,,,,,,
1550,606,,1786,,OHS-001,,553,,,,,,,,,TRUE,,,,,,308,238,,,,1,,,In-Line,,308x238--,,,,,,,,,
