MoldID,MoldCode,MoldName,MoldAssyDrawing,MoldDesignID,MoldMakerID,MoldType,CustomerID,MoldCavity,MoldDimL,MoldDimW,MoldDimH,MoldWeight,MoldNote,MoldDetail,RackLayerID,storage_company,MoldReturning,MoldDisposing,last_update_date
2065,TE51562,TE-5-156-2,,2806,,,93,,,,,,,,176,2,,,
2066,SMK205,SMK-205,,2137,,,71,,,,,,,,176,2,,,
2067,NoName10POCKETS,16POCKETS,,1651,,,245,,,,,,,,176,2,,,
2068,TE71308,TE-7-130-8,,2874,,,93,,,,,,,,176,2,,,
2070,TEP005,TEP-005,,2964,,,273,,,,,,,,176,2,,,
2072,TNG001,TNG-001,,3109,,,274,,,,,,,,176,2,,,
2073,FDK006,FDK-006,,511,,,153,,,,,,,,176,2,,,
2075,THK007,THK-007,,2992,,,275,,,,,,,,282,2,,,
2076,THK006,THK-006,,2991,,,275,,,,,,,,282,2,,,
2077,THK002,THK-002,,2987,,,275,,,,,,,,282,2,,,
2078,THK003,THK-003,,2988,,,275,,,,,,,,282,2,,,
2079,THK008,THK-008,,2993,,,275,,,,,,,,282,2,,,
2080,THK001,THK-001,,2986,,,275,,,,,,,,282,2,,,
2081,THK005,THK-005,,2990,,,275,,,,,,,,282,2,,,
2082,THK004,THK-004,,2989,,,275,,,,,,,,282,2,,,
2083,YMT007,YMT-007,,3313,,,238,,,,,,,,181,2,,,
2085,AKR001,AKR-001,,116,,,276,,,,,,,,181,2,,,
2087,IZK001,IZK-001,,606,,,277,,,,,,,,181,2,,,
2088,MNM003,MNM-003,,1379,,,1,,,,,,,,292,2,,,
2089,YSM041,YSM-041,,3463,,,241,,,,,,,,293,2,,,
2090,TCB005,TCB-005,,2352,,,253,,,,,,,,181,2,,,
2092,LSK003,LSK-003,,1327,,,278,,,,,,,,181,2,,,
2093,TIH017,TIH-017,,3021,,,95,,,,,,,,181,2,,,
2095,SGK001,SGK-001,,1966,,,279,,,,,,,,181,2,,,
2096,APE001,APE-001,,168,,,269,,,,,,,,181,2,,,
2097,RCH001,RCH-001,,1918,,,49,,,,,,,,181,2,,,
2098,MNM001,MNM-001,,1377,,,1,,,,,,,,292,2,,,
2099,MTE001,MTE-001,,1414,,,8,,,,,,,,181,2,,,
2101,QAS002,QAS-002,,1913,,,280,,,,,,,,182,2,,,
2103,SJK006,SJK-006,,2022,,,281,,,,,,,,182,2,,,
2104,SJK007,SJK-007,,2023,,,281,,,,,,,,182,2,,,
2105,SJK008,SJK-008,,2024,,,281,,,,,,,,182,2,,,
2106,SJK004,SJK-004,,2020,,,281,,,,,,,,182,2,,,
2108,LKS007,LKS-007,,1308,,,282,,,,,,,,182,2,,,
2109,SGK2001,SGK-2-001,,1969,,,279,,,,,,,,182,2,,,
2110,TIH012,TIH-012,,3016,,,95,,,,,,,,182,2,,,
2111,QAS004,QAS-004,,1915,,,280,,,,,,,,182,2,,,
2113,KKC001,KKC-001,,981,,,283,,,,,,,,182,2,,,
2115,YZW001,YZW-001,,3490,,,284,,,,,,,,182,2,,,
2116,NML001,NML-001,,1637,,,24,,,,,,,,182,2,,,
2118,SES005,SES-005,,1961,,,285,,,,,,,,182,2,,,
2119,HTK001,HTK-001,,583,,,286,,,,,,,,182,2,,,
2120,NPR002,NPR-002,,1683,,,271,,,,,,,,182,2,,,
2121,ADY099T,ADY-099T,,90,,,111,,,,,,,,182,2,,,
2122,ADY099B,ADY-099B,,89,,,111,,,,,,,,182,2,,,
2123,ADY096,ADY-096,,85,,,111,,,,,,,,182,2,,,
2125,SWN001,SWN-001,,2304,,,287,,,,,,,,183,2,,,
2126,SES002,SES-002,,1958,,,285,,,,,,,,183,2,,,
2128,SE53Z,SE-53Z,,1955,,,288,,,,,,,,183,2,,,
2129,OIK001,OIK-001,,1788,,,289,,,,,,,,183,2,,,
2130,SES004,SES-004,,1960,,,285,,,,,,,,183,2,,,
2131,TNX009,TNX-009,,3116,,,102,,,,,,,,183,2,,,
2133,TMF,TM-F,,3108,,,290,,,,,,,,183,2,,,
2134,KIK005D,KIK-005D,,976,,,291,,,,,,,,183,2,,,
2135,AZK001,AZK-001,,226,,,292,,,,,,,,183,2,,,
2136,SJK010,SJK-010,,2026,,,281,,,,,,,,183,2,,,
2137,SJK011,SJK-011,,2027,,,281,,,,,,,,183,2,,,
2138,SJK012,SJK-012,,2028,,,281,,,,,,,,183,2,,,
2139,YMT003,YMT-003,,3309,,,238,,,,,,,,183,2,,,
2140,YMT004,YMT-004,,3310,,,238,,,,,,,,183,2,,,
